20185039414,9,THEFT,Theft,3-Oct-18,1100 W CESAR CHAVEZ ST,30.26896470391463,-97.75698229303605,N,4-Oct-18,B,78703,12
20185040936,3,BURGLARY OF VEHICLE,Theft,14-Oct-18,1300 CROSSING PL,30.23783610939899,-97.71316940393221,N,14-Nov-18,H,78741,23.17
20183210903,4,ROBBERY BY ASSAULT,Robbery,17-Nov-18,9024 NORTHGATE BLVD,30.37025171771677,-97.71717803674862,N,17-Dec-18,E,78758,18.2
20185044654,1,BURGLARY OF VEHICLE,Theft,6-Nov-18,3506 DARBY ST,30.270117187548045,-97.670616270981,N,29-Nov-18,C,78721,21.1
20182390461,4,AGG SEXUAL ASSAULT CHILD/OBJEC,Rape,27-Aug-18,,,,C,19-Dec-18,E,78753,18.06
20182160993,9,AGG ASSAULT,Agg Assault,4-Aug-18,200 SAN JACINTO BLVD,30.26405562734074,-97.74185748167066,C,12-Sep-18,G,78701,11
20183471313,4,AUTO THEFT,Auto Theft,13-Dec-18,1708 RUTLAND DR,30.37452404238481,-97.71049282922907,N,14-Dec-18,E,78758,18.21
20182830877,4,THEFT,Theft,10-Oct-18,10300 GOLDEN MEADOW DR,30.380411860239843,-97.71139855653283,N,4-Dec-18,E,78758,18.21
20182470744,7,THEFT,Theft,4-Sep-18,2300 RUTLAND DR,30.3824429982983,-97.71941684394857,N,14-Nov-18,A,78758,18.49
20183290984,9,THEFT,Theft,25-Nov-18,1000 E 41ST ST,30.300462010745758,-97.7196467444434,C,25-Nov-18,B,78751,3.02
20183351061,3,THEFT,Theft,1-Dec-18,2508 E RIVERSIDE DR,30.235815026122715,-97.7226190060095,N,11-Dec-18,H,78741,23.04
20182471735,3,THEFT,Theft,4-Sep-18,1817 E OLTORF ST,30.231615950317266,-97.73645344132942,N,10-Sep-18,H,78741,23.07
20182530606,10,THEFT BY SHOPLIFTING,Theft,10-Sep-18,7025 VILLAGE CENTER DR,30.352369544058316,-97.75578842909228,N,10-Sep-18,B,78731,17.18
20181810764,9,BURGLARY OF RESIDENCE,Burglary,30-Jun-18,2913 RIO GRANDE ST,30.296774334394502,-97.74324829456661,N,2-Jul-18,B,78705,2.04
20181930158,9,BURGLARY OF VEHICLE,Theft,12-Jul-18,616 E 6TH ST,30.26657777950541,-97.73629246363011,N,13-Jul-18,G,78701,11
20185046955,8,THEFT,Theft,21-Nov-18,2100 BARTON SPRINGS RD,30.267764678632084,-97.76790447174712,N,26-Nov-18,D,78746,19.11
20185049886,8,BURGLARY OF VEHICLE,Theft,11-Dec-18,4301 W WILLIAM CANNON DR,30.221381113170192,-97.83964873601997,N,13-Dec-18,D,78749,17.38
20185048243,10,BURGLARY OF VEHICLE,Theft,1-Dec-18,8405 BENT TREE RD,30.372294300660982,-97.74328813200545,N,3-Dec-18,B,78759,17.07
20185045166,9,THEFT,Theft,9-Nov-18,100 CONGRESS AVE,30.264040044227823,-97.7447601509513,N,12-Nov-18,G,78701,11
20185045176,7,BURGLARY OF VEHICLE,Theft,9-Nov-18,1624 E HOWARD LN,30.4041529847017,-97.63864221954618,N,12-Nov-18,E,78660,18.4
20183580470,8,BURGLARY NON RESIDENCE,Burglary,24-Dec-18,5017 W US 290 HWY SVRD EB,30.23395742982998,-97.82271757865743,N,29-Jan-19,D,78749,17.5
20183491776,3,AGG ROBBERY/DEADLY WEAPON,Robbery,16-Dec-18,1516 BURTON DR,30.238859300147876,-97.72854560966454,C,19-Mar-19,H,78741,23.16
20185050636,3,BURGLARY OF VEHICLE,Theft,16-Dec-18,4700 E RIVERSIDE DR,30.232898810183602,-97.71880194929841,N,18-Dec-18,H,78741,23.18
20183110310,5,BURGLARY NON RESIDENCE,Burglary,7-Nov-18,11215 S IH 35 SVRD NB,30.137762660533124,-97.7958930079603,N,29-Nov-18,F,78747,24.28
20183211284,8,BURGLARY OF RESIDENCE,Burglary,17-Nov-18,4616 CHESNEY RIDGE DR,30.19681202013215,-97.86130276879764,N,21-Nov-18,D,78749,17.4
20185043441,4,THEFT OF BICYCLE,Theft,30-Oct-18,5901 N IH 35 SVRD NB,30.319508549483896,-97.70593629113093,N,31-Oct-18,I,78723,21.05
20182830108,4,AGG ROBBERY/DEADLY WEAPON,Robbery,10-Oct-18,1107 RUTLAND DR,30.366363173600963,-97.70294707524457,C,27-Nov-18,E,78758,18.19
20185047790,10,BURGLARY OF VEHICLE,Theft,28-Nov-18,11282 TAYLOR DRAPER LN,30.411234625945365,-97.75411294308365,N,29-Nov-18,A,78759,25
20185047828,1,THEFT,Theft,28-Nov-18,2909 E 51ST ST,30.297445474259618,-97.68617273067647,N,6-Dec-18,C,78723,21.07
20185024612,3,BREACH OF COMPUTER SECURITY,Theft,29-Jun-18,2515 DURWOOD ST,30.239282967776337,-97.75888913881298,N,7-Aug-18,D,78704,13.08
20185046066,5,BURGLARY OF VEHICLE,Theft,15-Nov-18,5707 WEST GATE BLVD,30.218271659027263,-97.8074272137635,N,26-Nov-18,D,78745,17.13
20185027574,3,THEFT OF LICENSE PLATE,Theft,20-Jul-18,2430 CROMWELL CIR,30.22664092935498,-97.72105219303697,N,25-Jul-18,H,78741,23.14
20183380559,7,BURGLARY OF VEHICLE,Theft,4-Dec-18,705 LITTLE OAK DR,30.388950534805858,-97.68216308702172,N,5-Dec-18,E,78753,18.24
20183600314,9,AUTO THEFT,Auto Theft,26-Dec-18,1711 FAWN DR,30.236879676052673,-97.7357544159741,,,H,78741,14.03
20183541112,2,THEFT,Theft,20-Dec-18,6607 S IH 35 SVRD NB,30.188751789955788,-97.76891646456006,C,20-Dec-18,F,78744,24.27
20188005080,3,BURGLARY OF RESIDENCE,Burglary,23-Dec-18,602 FORT DRUM DR,30.20642470627883,-97.76614211699015,,,D,78745,24.03
20188005081,4,BURGLARY OF VEHICLE,Theft,26-Dec-18,5608 AVENUE F,30.321379228442396,-97.71900722144699,N,27-Dec-18,I,78751,15.03
20185044125,9,BURGLARY OF VEHICLE,Theft,3-Nov-18,807 W LIVE OAK ST,30.24535851068038,-97.76122019993194,N,7-Nov-18,D,78704,13.05
20182900994,9,BURGLARY NON RESIDENCE,Burglary,17-Oct-18,1032 E 46TH ST,30.30442301833911,-97.71428086956472,N,12-Nov-18,B,78751,3.04
20183581058,7,AGG ROBBERY/DEADLY WEAPON,Robbery,24-Dec-18,2917 W ANDERSON LN,30.35967583228096,-97.73866986701577,,,B,78757,18.17
20185047851,9,THEFT,Theft,28-Nov-18,1201 BARBARA JORDAN BLVD,30.30635361887452,-97.70916312355415,N,29-Nov-18,B,78723,3.06
20185046240,1,THEFT,Theft,16-Nov-18,4616 WINDY BROOK DR,30.29298609705729,-97.68652323385611,N,3-Dec-18,C,78723,21.07
20183291285,5,AUTO THEFT,Auto Theft,25-Nov-18,9308 S 1ST ST,30.170265603198757,-97.8017310013084,C,26-Nov-18,F,78748,24.21
20182321230,1,AUTO THEFT,Auto Theft,20-Aug-18,6211 ADALEE AVE,30.309440875110873,-97.67691398857761,N,21-Aug-18,I,78723,21.12
20183431448,8,RAPE,Rape,9-Dec-18,,,,N,14-Jan-19,D,78739,17.37
20185048670,5,BURGLARY OF VEHICLE,Theft,4-Dec-18,1100 S LAMAR BLVD,30.255712439677136,-97.76253794151988,N,6-Dec-18,D,78704,13.03
20182430135,4,THEFT,Theft,31-Aug-18,7522 N IH 35 SVRD SB,30.338478508137236,-97.70395470447373,C,31-Aug-18,I,78752,18.04
20182150752,2,THEFT,Theft,3-Aug-18,5700 BAYTHORNE DR,30.154321364817598,-97.75635112890825,N,18-Sep-18,F,78747,24.26
20182290300,4,BURGLARY NON RESIDENCE,Burglary,17-Aug-18,1433 FAIRFIELD DR,30.360365336656184,-97.71588895529091,C,23-Oct-18,E,78758,18.05
20185051363,3,THEFT,Theft,20-Dec-18,707 CARDINAL LN,30.232705035443274,-97.76784122671603,N,26-Dec-18,D,78704,13.07
20185050302,9,THEFT,Theft,14-Dec-18,2246 GUADALUPE ST,30.286140440908742,-97.74210753498437,N,14-Dec-18,B,78705,6.04
20183510408,7,BURGLARY NON RESIDENCE,Burglary,17-Dec-18,5435 BURNET RD,30.32954232181585,-97.73959121762167,C,26-Dec-18,I,78756,2.05
20183021852,2,BURGLARY OF VEHICLE,Theft,29-Oct-18,5719 PALO BLANCO LN,30.19172052409002,-97.74736891880234,C,30-Oct-18,F,78744,24.12
20188004676,9,THEFT,Theft,19-Nov-18,1812 WEST AVE,30.28272376135274,-97.7461541769456,N,28-Nov-18,B,78701,7
20182501178,3,BURGLARY OF VEHICLE,Theft,7-Sep-18,1300 CROSSING PL,30.23783610939899,-97.71316940393221,N,19-Nov-18,H,78741,23.17
20181852210,9,SEXUAL ASSAULT W/ OBJECT,Rape,4-Jul-18,,,,N,13-Sep-18,B,78701,7
20183511455,3,AGG ROBBERY/DEADLY WEAPON,Robbery,17-Dec-18,2121 E OLTORF ST,30.230153896460294,-97.73257798253837,,,H,78741,23.13
20185048066,1,THEFT,Theft,30-Nov-18,2207 E 22ND ST,30.28315369660084,-97.71828370250063,N,14-Dec-18,C,78722,4.02
20185037153,3,BURGLARY OF VEHICLE,Theft,19-Sep-18,1201 LADY BIRD LN,30.242633796189914,-97.72278627421002,N,24-Sep-18,H,78741,23.04
20182550149,5,AUTO THEFT,Auto Theft,12-Sep-18,3128 SILKGRASS BND,30.187538646120913,-97.84047783146599,N,18-Sep-18,F,78748,17.46
20185038823,9,BURGLARY OF VEHICLE,Theft,30-Sep-18,2207 S 5TH ST,30.2451669977808,-97.76373733832602,N,2-Oct-18,D,78704,13.05
20185046103,6,THEFT BY SHOPLIFTING,Theft,16-Nov-18,11200 LAKELINE MALL DR,30.47055714150684,-97.80654381201552,N,21-Nov-18,A,78613,203.18
20183120528,3,AUTO THEFT,Auto Theft,8-Nov-18,1515 WICKERSHAM LN,30.2349638020011,-97.71837228426023,N,21-Nov-18,H,78741,23.18
20185045215,3,BURGLARY OF VEHICLE,Theft,10-Nov-18,1001 E 3RD ST,30.262127790682467,-97.73371907576943,N,12-Nov-18,G,78702,9.02
20181820199,10,AGG ASSAULT,Agg Assault,1-Jul-18,11901 PAVILION BLVD,30.424606528565523,-97.7543708128644,N,4-Sep-18,A,78759,25
20185048132,5,THEFT,Theft,30-Nov-18,4706 MERION CRICKET DR,30.132668703581885,-97.78397163466185,N,7-Feb-19,F,78747,24.28
20185048280,8,BURGLARY OF VEHICLE,Theft,1-Dec-18,6900 BRODIE LN,30.21577334061742,-97.82978339654147,N,21-Dec-18,D,78749,17.5
20182161522,1,BURGLARY OF RESIDENCE,Burglary,4-Aug-18,3013 ROGGE LN,30.302993805980794,-97.67863193293907,N,6-Aug-18,I,78723,21.07
20181920379,4,AUTO THEFT,Auto Theft,11-Jul-18,1071 CLAYTON LN,30.31853002237177,-97.70341725635046,N,11-Jul-18,I,78723,21.05
20185033011,7,THEFT FROM AUTO,Theft,24-Aug-18,12901 N IH 35 SVRD NB,30.41525917165887,-97.67012947496507,N,4-Oct-18,E,78753,18.39
20188004894,7,BURGLARY OF VEHICLE,Theft,13-Dec-18,9607 RESEARCH BLVD SVRD NB,30.389055445313005,-97.74385627320166,N,17-Dec-18,A,78759,17.53
20183500261,9,AGG ROBBERY BY ASSAULT,Robbery,16-Dec-18,700 BLOCK TRINITY ST,30.268486178997602,-97.73885517665151,,,G,78701,11
20183321069,2,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,28-Nov-18,8515 S IH 35 SVRD NB,30.17057378920961,-97.78193030313851,C,5-Dec-18,F,78744,24.29
20185049565,7,THEFT BY SHOPLIFTING,Theft,10-Dec-18,3311 ESPERANZA XING,30.40008004266297,-97.72693431803374,N,20-Dec-18,A,78758,18.49
20185024207,9,BURGLARY OF VEHICLE,Theft,26-Jun-18,1302 E 29TH ST,30.286426046505863,-97.72162723245896,N,28-Jun-18,C,78722,4.01
20182390958,3,BURG NON RESIDENCE SHEDS,Burglary,27-Aug-18,3412 E 4TH ST,30.253635567945082,-97.70464622642965,N,28-Aug-18,C,78702,9.02
20185050611,4,THEFT,Theft,16-Dec-18,1217 CLOVERLEAF DR,30.312422918370828,-97.70295286560163,N,17-Dec-18,I,78723,21.04
20188004136,4,THEFT FROM AUTO,Theft,15-Oct-18,400 W ANDERSON LN SVRD WB,30.345892049558827,-97.70790995343357,N,22-Oct-18,E,78753,18.04
20183010457,3,RAPE,Rape,28-Oct-18,,,,N,9-Jan-19,C,78702,9.02
20182920837,2,BURGLARY OF RESIDENCE,Burglary,19-Oct-18,4612 SILVERSTONE DR,30.173708732531683,-97.75855955788663,N,22-Oct-18,F,78744,24.3
20185047365,1,THEFT,Theft,26-Nov-18,1409 LAVACA ST,30.276954337412135,-97.74197385769584,N,27-Nov-18,B,78701,7
20188005140,5,THEFT OF BICYCLE,Theft,29-Dec-18,4477 S LAMAR BLVD NB,30.231025509117543,-97.79730360788582,N,7-Jan-19,D,78745,17.12
20188004754,8,BURGLARY OF VEHICLE,Theft,3-Dec-18,4408 WALSALL LOOP,30.197642437142427,-97.85787791643789,N,5-Dec-18,D,78749,17.4
20183371753,7,THEFT,Theft,3-Dec-18,12901 N IH 35 SVRD NB,30.41525917165887,-97.67012947496507,N,6-Dec-18,E,78753,18.39
20183301290,8,BURGLARY OF VEHICLE,Theft,26-Nov-18,7101 S MOPAC EXPY SVRD NB,30.216298619837893,-97.84106248629925,N,3-Dec-18,D,78749,17.76
20185051980,4,THEFT,Theft,26-Dec-18,6010 N IH 35 SVRD SB,30.32286719766833,-97.70837477398216,N,27-Dec-18,I,78752,15.03
20183551143,3,THEFT BY SHOPLIFTING,Theft,21-Dec-18,710 E BEN WHITE BLVD SVRD WB,30.220003427446393,-97.7543897318038,N,27-Dec-18,D,78704,23.08
20185048225,9,BURGLARY OF VEHICLE,Theft,1-Dec-18,E 38TH HALF ST / N IH 35 SVRD NB,30.294757882537645,-97.7193828520503,N,6-Dec-18,C,78722,4.01
20181810966,6,AUTO THEFT,Auto Theft,30-Jun-18,13201 POND SPRINGS RD,30.44572628169338,-97.77815289244694,N,5-Jul-18,A,78729,204.06
20183310627,4,BURGLARY OF VEHICLE,Theft,27-Nov-18,1505 DESERT QUAIL LN,30.372970476777738,-97.7070173368558,N,28-Nov-18,E,78758,18.21
20182350966,8,BURGLARY OF VEHICLE,Theft,23-Aug-18,5000 W SLAUGHTER LN,30.20033456848036,-97.86384060652222,C,10-Oct-18,D,78749,17.4
20183121302,4,THEFT BY SHOPLIFTING,Theft,8-Nov-18,5621 N IH 35 NB,30.316142558449656,-97.70743548090661,C,8-Nov-18,I,78723,21.05
20185049571,2,THEFT,Theft,10-Dec-18,5200 E WILLIAM CANNON DR,30.180286968879972,-97.74775404178453,N,10-Dec-18,F,78744,24.19
20185051729,4,THEFT OF LICENSE PLATE,Theft,23-Dec-18,9971 QUAIL BLVD,30.37022797734896,-97.70029144566813,N,24-Dec-18,E,78758,18.22
20183580147,5,BURGLARY OF RESIDENCE,Burglary,24-Dec-18,1508 CANON YEOMANS TRL,30.15745658790302,-97.82922413246705,C,24-Dec-18,F,78748,17.72
20185051993,7,THEFT OF BICYCLE,Theft,26-Dec-18,706 WREN AVE,30.387456818567447,-97.67338144868803,N,27-Dec-18,E,78753,18.24
20185026357,7,BURGLARY OF VEHICLE,Theft,12-Jul-18,11410 CENTURY OAKS TER,30.401684968476633,-97.726735455505,N,16-Jul-18,A,78758,18.49
20185050365,10,BURGLARY OF VEHICLE,Theft,14-Dec-18,10000 RESEARCH BLVD SVRD SB,30.39211158253496,-97.74688017376056,N,17-Dec-18,A,78759,17.22
20185026539,7,AUTO THEFT,Auto Theft,13-Jul-18,3202 MOSSROCK DR,30.374163180343594,-97.73383925247556,C,27-Sep-18,B,78757,18.17
20185025811,4,BURGLARY OF VEHICLE,Theft,9-Jul-18,N LAMAR BLVD / W RUNDBERG LN,30.363139083262205,-97.6970214998911,N,9-Jul-18,E,78758,18.19
20188003445,1,THEFT OF BICYCLE,Theft,3-Sep-18,11602 OAK TRL,30.381704909627278,-97.67228070751267,N,23-Oct-18,E,78753,18.32
20182351600,3,THEFT,Theft,23-Aug-18,2701 E 7TH ST,30.25955741355835,-97.71137282220968,C,24-Aug-18,C,78702,9.02
20183280734,5,AGG ASSAULT,Agg Assault,24-Nov-18,9801 MANCHACA RD,30.174279454999184,-97.82287840337399,N,27-Dec-18,F,78748,17.47
20185051911,7,BURGLARY OF VEHICLE,Theft,26-Dec-18,11703 WHITE WING AVE,30.383400601807754,-97.67593288846253,N,27-Dec-18,E,78753,18.24
20188002550,5,THEFT FROM BUILDING,Theft,29-Jun-18,9900 S IH 35 SB,30.156735776263922,-97.79071093173941,N,4-Jul-18,F,78748,24.21
20185052077,1,BURGLARY OF VEHICLE,Theft,27-Dec-18,6804 BRYN MAWR DR,30.314838696343784,-97.67022862216724,N,27-Dec-18,I,78723,21.13
20185028726,1,THEFT OF LICENSE PLATE,Theft,27-Jul-18,2900 OAK SPRINGS DR,30.273410768511905,-97.7011671634398,N,30-Jul-18,C,78702,8.02
20183621207,9,THEFT,Theft,28-Dec-18,1000 E 41ST ST,30.300462010745758,-97.7196467444434,C,28-Dec-18,B,78751,3.02
20185029299,9,THEFT,Theft,1-Aug-18,720 W 6TH ST,30.270361283798582,-97.75039553294387,N,1-Aug-18,G,78701,11
20183181048,1,BURGLARY OF RESIDENCE,Burglary,14-Nov-18,903 NEWPORT AVE,30.365706636718517,-97.67935432093721,N,15-Nov-18,E,78753,18.33
20183290054,9,BURG NON RESIDENCE SHEDS,Burglary,25-Nov-18,4600 MUELLER BLVD,30.299482288956163,-97.70804409078274,O,30-Jan-19,B,78723,3.06
20182000858,7,THEFT OF LICENSE PLATE,Theft,19-Jul-18,2106 LANIER DR,30.360685393694776,-97.72511909888571,C,21-Aug-18,I,78757,18.18
20185043443,1,BURGLARY OF VEHICLE,Theft,30-Oct-18,12000 DESSAU RD,30.380450327900594,-97.65429046546173,N,1-Nov-18,E,78753,18.35
20181862205,3,BURGLARY OF RESIDENCE,Burglary,5-Jul-18,3001 OAK SPRINGS DR,30.272697634719655,-97.70126265669988,N,8-Aug-18,C,78702,8.01
20185028723,7,THEFT BY SHOPLIFTING,Theft,27-Jul-18,1420 W WELLS BRANCH PKWY,30.441961362992707,-97.66290962350404,N,30-Jul-18,E,78660,18.4
20185029774,2,THEFT,Theft,3-Aug-18,600 W WILLIAM CANNON DR,30.198055880301997,-97.78626729763322,N,10-Sep-18,F,78745,24.02
20185027247,6,THEFT BY SHOPLIFTING,Theft,18-Jul-18,11637 RESEARCH BLVD NB,30.416254459079074,-97.74552787902479,N,11-Sep-18,A,78759,17.54
20185051061,7,THEFT BY SHOPLIFTING,Theft,19-Dec-18,2525 W ANDERSON LN,30.35547110954586,-97.73353747307824,N,28-Dec-18,B,78757,15.01
20188003468,9,BURGLARY OF VEHICLE,Theft,2-Sep-18,1801 E 51ST ST,30.3017844446213,-97.69866582916622,N,7-Sep-18,B,78723,3.06
20185035410,10,THEFT OF BICYCLE,Theft,8-Sep-18,3500 GREYSTONE DR,30.358368242513112,-97.74937394795609,N,10-Sep-18,B,78731,17.52
20181801979,,AGG ASLT W/MOTOR VEH FAM/DAT V,Agg Assault,30-Jun-18,13808 HARRIS RIDGE BLVD,30.41405927678714,-97.64634638058236,C,19-Jul-18,88,78660,18.4
20181831900,2,BURG OF RES - SEXUAL NATURE,Burglary,2-Jul-18,6808 S IH 35 NB,30.188114617093856,-97.7721214259305,N,31-Dec-18,F,78744,24.27
20185023862,1,BURGLARY OF VEHICLE,Theft,24-Jun-18,11413 WALNUT RIDGE DR,30.37658462678681,-97.66742587588696,N,25-Jun-18,E,78753,18.32
20182560866,2,BURGLARY OF RESIDENCE,Burglary,13-Sep-18,1912 E WILLIAM CANNON DR,30.188549434824406,-97.76458454432722,N,17-Oct-18,F,78744,24.19
20185046645,9,THEFT,Theft,19-Nov-18,120 W 5TH ST,30.267500386599888,-97.74396396056432,,,G,78701,11
20185026491,3,BURGLARY OF VEHICLE,Theft,13-Jul-18,2207 WICKERSHAM LN,30.228992064250516,-97.72062753237122,N,18-Jul-18,H,78741,23.14
20182691680,5,BURGLARY NON RESIDENCE,Burglary,26-Sep-18,1210 BARTON SPRINGS RD,30.261000337244948,-97.75755916983502,O,23-Jan-19,D,78704,13.03
20185023708,3,BURGLARY OF VEHICLE,Theft,23-Jun-18,629 W BEN WHITE BLVD SVRD EB,30.2259187910078,-97.77135330380445,N,25-Jun-18,D,78745,20.03
20185047126,3,BURGLARY OF VEHICLE,Theft,23-Nov-18,1006 BANISTER LN,30.229574895188517,-97.77442673241578,N,28-Nov-18,D,78704,13.07
20183350308,4,AGG ASSAULT FAM/DATE VIOLENCE,Agg Assault,1-Dec-18,1401 E RUNDBERG LN,30.351630609109034,-97.678314521209,C,1-Dec-18,E,78753,18.13
20182391425,2,BURGLARY OF RESIDENCE,Burglary,27-Aug-18,5005 COPPERBEND BLVD,30.196565085141774,-97.74022298534892,C,20-Sep-18,F,78744,24.13
20185038991,3,BURGLARY OF VEHICLE,Theft,1-Oct-18,3702 S 2ND ST,30.230490207460846,-97.77054790531393,N,3-Oct-18,D,78704,13.07
20188003276,10,THEFT,Theft,27-Aug-18,3825 LAKE AUSTIN BLVD,30.295230707093758,-97.78423211309253,N,29-Aug-18,B,78703,16.02
20182090835,3,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,28-Jul-18,2200 WILLOW CREEK DR,30.23046834144109,-97.73086233870332,N,6-Aug-18,H,78741,23.15
20185029072,7,THEFT,Theft,31-Jul-18,3311 ESPERANZA XING,30.40008004266297,-97.72693431803374,N,18-Dec-18,A,78758,18.49
20182111497,3,THEFT,Theft,30-Jul-18,6306 E RIVERSIDE DR,30.225038425267304,-97.70295733619675,C,30-Jul-18,H,78741,23.12
20185033825,3,THEFT,Theft,29-Aug-18,4405 GARNETT ST,30.218944382748738,-97.76972365944586,N,29-Aug-18,D,78745,20.03
20183360753,1,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,2-Dec-18,6909 WENTWORTH DR,30.295315485727674,-97.62880966925701,C,16-Dec-18,C,78724,22.02
20182200999,7,BURG NON RESIDENCE SHEDS,Burglary,8-Aug-18,11501 CENTURY OAKS TER,30.402088875388174,-97.72563304240018,N,16-Aug-18,A,78758,18.49
20182210770,7,THEFT,Theft,9-Aug-18,13609 N IH 35 SVRD NB,30.422596480188734,-97.67022506681643,C,9-Aug-18,E,78753,18.39
20182230485,3,AGG ASSAULT,Agg Assault,11-Aug-18,2347 DOUGLAS ST,30.22813397036641,-97.73116594957624,,,H,78741,23.13
20182221634,2,THEFT,Theft,10-Aug-18,6503 S IH 35 SVRD NB,30.19120953702741,-97.76872775821128,N,13-Aug-18,F,78744,24.19
20182171197,3,BURGLARY NON RESIDENCE,Burglary,5-Aug-18,1007 E 7TH ST,30.265659218406118,-97.73182113448276,N,7-Aug-18,G,78702,9.02
20188002894,8,BURGLARY OF VEHICLE,Theft,1-Aug-18,2100 BARTON SPRINGS RD,30.267764678632084,-97.76790447174712,N,20-Aug-18,D,78746,19.11
20185024453,10,THEFT OF BICYCLE,Theft,28-Jun-18,6401 COLINA LN,30.417947503330282,-97.7625746132419,N,2-Jul-18,A,78759,25
20185028426,10,THEFT OF AUTO PARTS,Theft,26-Jul-18,7201 HART LN,30.356729171361593,-97.75498372567506,N,26-Jul-18,B,78731,17.52
20185038887,1,BURGLARY OF VEHICLE,Theft,1-Oct-18,6100 GARDEN VIEW DR,30.29138326659931,-97.65991937043229,N,2-Oct-18,C,78724,22.08
20181960339,5,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,15-Jul-18,1215 W SLAUGHTER LN,30.173091129850032,-97.81432796733128,C,15-Jul-18,F,78748,24.21
20188003660,9,THEFT FROM PERSON,Theft,31-Aug-18,S CONGRESS AVE / W OLTORF ST,30.23875967477463,-97.75352140714816,N,19-Sep-18,D,78704,23.08
20188002914,9,THEFT FROM BUILDING,Theft,27-Jul-18,405 W 22ND ST,30.284846316990556,-97.74244333837287,N,3-Aug-18,B,78705,6.04
20182301023,10,THEFT BY SHOPLIFTING,Theft,18-Aug-18,7025 VILLAGE CENTER DR,30.352369544058316,-97.75578842909228,,,B,78731,17.18
20182651304,1,AGG ASSAULT,Agg Assault,22-Sep-18,1803 E ANDERSON LN SVRD EB,30.33025240151333,-97.68219709529873,N,7-Dec-18,I,78752,18.11
20182840404,10,THEFT OF TRAILER,Theft,11-Oct-18,9220 SPICEBRUSH DR,30.398856757439255,-97.7735507524351,N,17-Oct-18,A,78759,17.55
20181851352,2,BURGLARY OF RESIDENCE,Burglary,4-Jul-18,2000 COVERED WAGON PASS,30.194451764466567,-97.75911489686936,N,1-Oct-18,F,78744,24.12
20185028051,1,BURGLARY OF VEHICLE,Theft,24-Jul-18,2104 E ANDERSON LN SVRD WB,30.329102886201635,-97.67781841232156,N,24-Jul-18,I,78754,18.34
20185035375,8,BURGLARY OF VEHICLE,Theft,8-Sep-18,3900 S MOPAC EXPY SVRD SB,30.244265942038016,-97.80958237213508,N,24-Sep-18,D,78746,19.17
20185038582,10,BURGLARY OF VEHICLE,Theft,28-Sep-18,7630 WOOD HOLLOW DR,30.36111295383629,-97.7493670181539,N,28-Sep-18,B,78731,17.52
20182740028,1,AGG ROBBERY/DEADLY WEAPON,Robbery,1-Oct-18,5800 TECHNI CENTER DR,30.278775586012287,-97.67194922400788,N,29-Nov-18,C,78721,21.1
20183130386,2,AUTO THEFT,Auto Theft,9-Nov-18,4600 NUCKOLS CROSSING RD,30.199628979860787,-97.73520450417136,,,F,78744,24.13
20182020331,4,THEFT,Theft,21-Jul-18,8900 N LAMAR BLVD,30.35828776357694,-97.70038588140842,N,25-Jul-18,E,78758,18.19
20185028903,8,BURGLARY OF VEHICLE,Theft,29-Jul-18,4301 W WILLIAM CANNON DR,30.221381113170192,-97.83964873601997,N,6-Sep-18,D,78749,17.38
20181880556,2,AUTO THEFT,Auto Theft,7-Jul-18,4323 S IH 35 SVRD NB,30.21164907839336,-97.75280777061103,N,10-Jul-18,F,78744,24.11
20182061257,7,THEFT,Theft,25-Jul-18,500 CANYON RIDGE DR,30.405264994530956,-97.67189057126349,C,25-Jul-18,E,78753,18.39
20182400217,3,THEFT,Theft,28-Aug-18,1601 ROYAL CREST DR,30.23883517978765,-97.72979428634306,N,11-Sep-18,H,78741,23.16
20185037287,2,THEFT,Theft,20-Sep-18,6320 E STASSNEY LN,30.20417369646292,-97.7183729511312,N,25-Oct-18,F,78744,24.31
20182600429,5,BURGLARY OF VEHICLE,Theft,17-Sep-18,4435 S LAMAR BLVD NB,30.23176288294236,-97.79620736257361,N,18-Sep-18,D,78745,17.12
20182961237,3,THEFT,Theft,23-Oct-18,2701 E 7TH ST,30.25955741355835,-97.71137282220968,N,14-Nov-18,C,78702,9.02
20185023448,2,BURGLARY OF VEHICLE,Theft,21-Jun-18,7707 S IH 35 SVRD NB,30.179378747797738,-97.77579081449245,N,25-Jun-18,F,78744,24.27
20188002589,3,BURGLARY OF VEHICLE,Theft,6-Jul-18,2025 E 7TH ST,30.26156299038772,-97.71947681572259,N,24-Jul-18,C,78702,9.02
20182421490,7,BURG NON RESIDENCE SHEDS,Burglary,30-Aug-18,3210 ESPERANZA XING,30.40001751106044,-97.72345219039462,N,5-Sep-18,A,78758,18.49
20183011702,3,AGG ASSAULT,Agg Assault,28-Oct-18,2400 ANKEN DR,30.230654077217196,-97.72822846615352,N,31-Oct-18,H,78741,23.16
20182851603,4,THEFT,Theft,12-Oct-18,8601 RESEARCH BLVD SVRD NB,30.362134689881092,-97.71687489129896,C,12-Oct-18,E,78758,18.05
